CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
26914,,0,GermanTron,1058,2023-12-04 00:00:00,Yes
21992,,1,MasterRowen,1339,2017-12-28 00:00:00,Yes
20751,,0,Dom King,268,2017-01-22 00:00:00,Yes
20517,,1,MaesterBrown,288,2016-12-11 00:00:00,Yes
19058,,1,Shisha,1084,2016-03-30 00:00:00,Yes
18946,,0,Lurker,522,2016-03-11 00:00:00,Yes
14294,,0,N071V3,980,2015-07-08 00:00:00,Yes
13957,,0,RianLivre2099,1069,2015-05-28 00:00:00,Yes
13943,,0,Alex17rus,1081,2015-05-27 00:00:00,Yes
13053,,0,s3RG3y97531,1122,2015-04-04 00:00:00,Yes
11721,,0,alice989,88,2015-01-24 00:00:00,Yes
9491,,0,kulurak,1076,2014-10-26 00:00:00,Yes
9234,,0,FdnSL,351,2014-10-09 00:00:00,Yes
8759,,0,Lurker,606,2014-09-20 00:00:00,Yes
8758,,0,Lurker,481,2014-09-20 00:00:00,Yes
7770,,0,zero1362,176,2014-08-25 00:00:00,Yes
7721,,0,edycon,916,2014-08-23 00:00:00,Yes
7662,,0,SpkLeader,783,2014-08-19 00:00:00,Yes
